LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID10765,10765,5,1901.752197265625,1257.9885142471976,948.9510840939807,0.0,0.412227988243103,1,7.5,1,,1076.8095238095239,492.0,156.0,3450.0,22613.0,1000.575215515936,0.42689025255951163,0.6439391200363608
ID10814,10814,5,1659.09326171875,768.5310111073838,953.6469252393273,0.0,1.236683964729309,3,7.5,1,,1070.4761904761904,724.0,151.0,2961.0,22480.0,992.4199523915074,0.5636629221298646,0.7776565786511377
ID10817,10817,6,1343.7861328125,631.4603587542563,1109.6324143452503,0.0,1.236683964729309,3,7.5,1,,805.1904761904761,354.0,172.0,2616.0,16909.0,788.0296707007686,0.5721807045478318,0.7437325714045117
ID10789,10789,6,1236.5577392578125,410.81969541847263,1108.9552475241182,0.0,1.648911952972412,4,7.5,1,,835.1428571428571,368.0,153.0,3273.0,17538.0,865.4648627017901,0.5773355817875212,0.7063916389957426
ID10807,10807,6,1335.355224609375,189.25277222471425,1108.9210963427513,0.0,2.061139941215515,5,7.5,1,,813.6666666666666,411.0,152.0,2976.0,17087.0,767.9123213839803,0.5683700865095573,0.7679758206968627
ID10777,10777,6,735.3121948242188,851.406279729386,1110.3541134247716,0.0,0.824455976486206,2,7.5,1,,782.1904761904761,489.0,158.0,2606.0,16426.0,809.5483690952394,0.5326692948284307,0.6715972719432576
ID10766,10766,6,1017.5598754882812,1069.3454951909875,1109.3552592740723,0.0,0.412227988243103,1,7.5,1,,748.5714285714286,387.0,179.0,2479.0,15720.0,685.753787552688,0.5191708342393273,0.7461028526999517
ID10800,10800,7,1259.1309814453125,54.096570549730934,697.2096534869765,0.0,2.061139941215515,5,7.5,1,,712.5714285714286,259.0,154.0,2439.0,14964.0,754.2794290863679,0.5649854890579653,0.6821079564945788
ID10771,10771,7,1097.13916015625,989.4489590894549,699.2308436870812,0.0,0.824455976486206,2,7.5,1,,733.4285714285714,344.0,155.0,2842.0,15402.0,790.6065754487861,0.5467932060407488,0.6558707331663269
ID10811,10811,7,938.962890625,665.0843079286761,698.7029717155294,0.0,1.236683964729309,3,7.5,1,,719.5714285714286,337.0,152.0,2301.0,15111.0,746.2717046376991,0.5392490163871806,0.6755965264331449
ID10782,10782,7,1088.7635498046875,352.90604599305095,697.6581510609857,0.0,1.648911952972412,4,7.5,1,,681.3333333333334,276.0,155.0,2425.0,14308.0,715.0738656483911,0.5550272385170292,0.6801661632229196
ID10785,10785,8,2289.39453125,616.2198859227807,865.3780152315842,0.0,1.648911952972412,4,7.5,1,,1136.4285714285713,637.0,169.0,3762.0,23865.0,1087.5243248511074,0.6458478806217188,0.8201130188650869
ID10802,10802,8,1800.7158203125,372.78740450145483,865.2044124385678,0.0,2.061139941215515,5,7.5,1,,1005.5714285714286,387.0,179.0,3788.0,21117.0,1049.942311340417,0.6475131655939146,0.7528304773425738
ID10836,10836,8,1606.0809326171875,138.331859443138,864.8491052515393,0.0,2.473367929458618,6,7.5,1,,983.8571428571429,374.0,164.0,3519.0,20661.0,1022.3227125381829,0.6395667182478277,0.7508112841059085
ID10773,10773,8,1757.752197265625,1134.5118957354787,865.4915090713976,0.0,0.824455976486206,2,7.5,1,,1021.8095238095239,461.0,154.0,4039.0,21458.0,1061.9636820083642,0.6143848627908288,0.7323584680101798
ID10813,10813,8,1604.6141357421875,870.1236478626352,866.4646255900437,0.0,1.236683964729309,3,7.5,1,,1065.1904761904761,662.0,166.0,3597.0,22369.0,1061.7493875226685,0.5954352962153969,0.7488427520438369
ID10788,10788,9,510.05621337890625,762.2511952873435,998.7979117656969,0.0,1.648911952972412,4,7.5,1,,560.7619047619048,314.0,155.0,1831.0,11776.0,531.389113998575,0.46077032810271046,0.6657304326389597
ID10805,10805,9,304.83477783203125,569.4911906746906,997.3862973047659,0.0,2.061139941215515,5,7.5,1,,591.952380952381,347.0,155.0,1925.0,12431.0,615.9911911862439,0.4626641761409598,0.6079439131538967
ID10839,10839,9,616.0266723632812,381.65470659771154,997.9868218869901,0.0,2.473367929458618,6,7.5,1,,598.3333333333334,211.0,154.0,1998.0,12565.0,649.8163843220124,0.5095586358107196,0.6216224858841142
ID10776,10776,9,2756.30419921875,1083.988590086931,999.2759011163238,0.0,0.824455976486206,2,7.5,1,,1392.6190476190477,671.0,155.0,4092.0,29245.0,1363.7257230172963,0.6738808479584465,0.8222310396600165
ID10906,10906,9,354.11334228515625,0.0,999.3407555988002,0.0,3.297823905944824,8,7.5,1,,444.23809523809524,209.0,151.0,1755.0,9329.0,446.9875730668477,0.3780420251855682,0.5452905403292808
ID10828,10828,9,593.8901977539062,188.94796341794938,997.2292974671113,0.0,2.885595917701721,7,7.5,1,,541.952380952381,320.0,152.0,1914.0,11381.0,554.3943069865054,0.459055799493606,0.615128628173504
ID10815,10815,9,541.144287109375,963.7082725184774,997.2828913944935,0.0,1.236683964729309,3,7.5,1,,515.2380952380952,301.0,161.0,1530.0,10820.0,460.3918879348228,0.4391646992318691,0.683010255378126
ID10820,10820,10,1372.340576171875,829.4473896648067,1174.983044310037,0.0,1.236683964729309,3,7.5,1,,837.1428571428571,501.0,155.0,3079.0,17580.0,861.0915332131821,0.5660597962251543,0.7028039971201832
ID10791,10791,10,1286.3515625,586.4343740077403,1173.7885502153392,0.0,1.648911952972412,4,7.5,1,,819.2380952380952,319.0,166.0,3299.0,17204.0,875.9713982066941,0.5938115200222341,0.6968862022231674
ID10808,10808,10,1224.63818359375,351.83032158404353,1173.2737388862606,0.0,2.061139941215515,5,7.5,1,,785.4285714285714,318.0,166.0,2620.0,16494.0,790.4776765619995,0.5698479548861447,0.7213540655497084
ID10841,10841,10,1293.61328125,125.84755482378557,1172.9155481205005,0.0,2.473367929458618,6,7.5,1,,776.6190476190476,338.0,157.0,2697.0,16309.0,806.9069634220835,0.583936289030253,0.7096469278076081
ID10779,10779,10,1078.75146484375,1078.7413479361503,1175.2510812168362,0.0,0.824455976486206,2,7.5,1,,785.5714285714286,408.0,163.0,2603.0,16497.0,821.8410169508803,0.5465635436807875,0.6756172891686983
ID10787,10787,11,2384.670166015625,394.0534737084953,999.4770850218235,0.0,1.648911952972412,4,7.5,1,,1332.3333333333333,668.0,155.0,4095.0,27979.0,1219.389779083511,0.6204797034613074,0.8367280393431468
ID10804,10804,11,2398.040771484375,72.97788539284261,999.5505911754758,0.0,2.061139941215515,5,7.5,1,,1316.904761904762,840.0,162.0,3981.0,27655.0,1265.4346646414385,0.6405160907607891,0.8126324985926573
ID10801,10801,12,1044.6785888671875,772.3109705674422,710.3700296893808,0.0,2.061139941215515,5,7.5,1,,671.7619047619048,462.0,152.0,1737.0,14107.0,533.5669503222538,0.49160069256287914,0.8298820209538587
ID10835,10835,12,1053.0703125,491.9320202294284,710.2278425845665,0.0,2.473367929458618,6,7.5,1,,690.5714285714286,387.0,155.0,1985.0,14502.0,552.0559366068417,0.48509984639016895,0.8172049736766948
ID10824,10824,12,933.369140625,224.8719331967171,709.6623252495966,0.0,2.885595917701721,7,7.5,1,,694.7619047619048,534.0,151.0,2017.0,14590.0,593.1798129371822,0.4914006797679589,0.7718289182268885
ID10783,10783,12,1230.71337890625,1068.7978870232296,710.7703655833891,0.0,1.648911952972412,4,7.5,1,,738.6190476190476,420.0,159.0,2023.0,15511.0,633.6781893193481,0.5293262179716289,0.8068726802745387
ID10848,10848,13,626.4658203125,270.75871743941457,1017.635112237441,0.0,3.7100518941879272,9,7.5,1,,605.0,334.0,151.0,2015.0,12705.0,582.9928816031976,0.45852167549184203,0.6524828503854081
ID10806,10806,13,920.7344970703125,1167.303681419839,1015.1160733051856,0.0,2.061139941215515,5,7.5,1,,679.9047619047619,293.0,152.0,2165.0,14278.0,690.1245470755192,0.5316661079450219,0.6839517689409956
ID10840,10840,13,994.2745361328125,929.9768141045313,1017.4255668624455,0.0,2.473367929458618,6,7.5,1,,649.2380952380952,369.0,168.0,2354.0,13634.0,601.0463297252471,0.4966998284734134,0.7169441777702047
ID10907,10907,13,769.69384765625,482.0185521217312,1017.5825464191732,0.0,3.297823905944824,8,7.5,1,,645.4285714285714,319.0,172.0,2066.0,13554.0,619.1492204169017,0.49343029501694075,0.6888484810056256
ID10829,10829,13,1027.4547119140625,701.5492014330383,1017.2716892067358,0.0,2.885595917701721,7,7.5,1,,681.952380952381,316.0,165.0,2299.0,14321.0,717.1453462297916,0.540099475735986,0.6669631565262383
ID10893,10893,13,840.5692749023438,69.78829976207552,1017.3656181167813,0.0,4.12227988243103,10,7.5,1,,661.5714285714286,357.0,164.0,2649.0,13893.0,661.5497389787537,0.5148838730781812,0.6797890758879563
ID10833,10833,14,781.545654296875,751.4003228586032,565.6865245434956,0.0,2.473367929458618,6,7.5,1,,568.2380952380952,329.0,154.0,1785.0,11933.0,543.113607338456,0.502802090548454,0.7001078413436611
ID10822,10822,14,476.4462890625,455.4654816562066,566.1893713715581,0.0,2.885595917701721,7,7.5,1,,594.3333333333334,258.0,165.0,2265.0,12481.0,639.2015592388158,0.4811825963121746,0.6041204942688327
ID10902,10902,14,703.9895629882812,169.27578844417937,564.9260039725298,0.0,3.297823905944824,8,7.5,1,,585.6190476190476,294.0,154.0,2279.0,12298.0,603.1592224438316,0.48672459387986394,0.6357201579988832
ID10798,10798,14,654.7239379882812,1060.4625607869168,567.1548118415363,0.0,2.061139941215515,5,7.5,1,,587.4761904761905,287.0,151.0,2013.0,12337.0,589.0330736934574,0.4957792158586302,0.6611521382806893
ID10837,10837,15,1381.613525390625,1143.4196911293184,889.3224871639566,0.0,2.473367929458618,6,7.5,1,,796.7619047619048,392.0,154.0,2229.0,16732.0,663.0702756693219,0.5375496795239956,0.8402111632235
ID10905,10905,15,1196.78955078125,517.1108827309564,890.6346203801612,0.0,3.297823905944824,8,7.5,1,,715.3333333333334,459.0,155.0,1631.0,15022.0,544.7303308365831,0.4914799875892027,0.865456629643607
ID10827,10827,15,1100.5106201171875,824.3961703430418,892.0994631980298,0.0,2.885595917701721,7,7.5,1,,777.9047619047619,590.0,182.0,2055.0,16336.0,599.3681593780158,0.4723417678736397,0.8327420130842453
ID10846,10846,15,959.6640625,224.79237114110444,889.9686649685123,0.0,3.7100518941879272,9,7.5,1,,696.4285714285714,373.0,156.0,2203.0,14625.0,583.6711035702017,0.4805816028244942,0.7745923005125526
ID10821,10821,16,1343.9232177734375,1014.7427023923278,441.7479257891727,0.0,2.885595917701721,7,7.5,1,,746.6190476190476,314.0,155.0,2389.0,15679.0,722.9111616367861,0.5708650077020376,0.7506520727610638
ID10901,10901,16,944.5210571289062,725.8469976202102,440.91799234130826,0.0,3.297823905944824,8,7.5,1,,697.0952380952381,295.0,158.0,2668.0,14639.0,743.5183188571688,0.5404406445248273,0.6578599880804219
ID10888,10888,16,937.387451171875,174.447495021673,438.77682423433123,0.0,4.12227988243103,10,7.5,1,,671.0952380952381,319.0,154.0,2223.0,14093.0,661.2820808673032,0.5236911100900074,0.6975987058419824
ID10842,10842,16,619.320556640625,445.509202898047,439.5056814536058,0.0,3.7100518941879272,9,7.5,1,,705.1428571428571,441.0,157.0,2338.0,14808.0,748.20694234378,0.501730366989922,0.6297436508041355
ID10849,10849,17,1046.0987548828125,551.4468349235912,1035.6322100757197,0.0,3.7100518941879272,9,7.5,1,,719.4285714285714,485.0,150.0,2097.0,15108.0,619.4899169016854,0.5074459327995211,0.7818644495129233
ID10908,10908,17,961.787353515625,785.64899334607,1036.9986046079723,0.0,3.297823905944824,8,7.5,1,,725.952380952381,487.0,187.0,2046.0,15245.0,598.3586279306479,0.4851256073355171,0.7926246691955108
ID10830,10830,17,1146.2607421875,1029.8006556960006,1038.2101522709897,0.0,2.885595917701721,7,7.5,1,,714.8095238095239,408.0,179.0,1696.0,15011.0,538.3653609815196,0.49616266321140234,0.8806198772352152
ID10894,10894,17,1215.791259765625,323.62704095671825,1034.3612741402505,0.0,4.12227988243103,10,7.5,1,,744.7142857142857,491.0,152.0,2111.0,15639.0,642.490633617109,0.535549909790493,0.8085165114233547
ID10863,10863,17,1142.1640625,106.86396752125158,1034.0179564896894,0.0,4.534507870674133,11,7.5,1,,738.3333333333334,433.0,150.0,1905.0,15505.0,616.6854411556458,0.5017494582127681,0.8000335579424289
ID10865,10865,19,1103.0482177734375,634.1830924716032,1078.6071326979286,0.0,4.534507870674133,11,7.5,1,,836.7142857142857,480.0,156.0,2673.0,17571.0,782.322640785574,0.5174557937690265,0.7294213760320711
ID10850,10850,19,1458.841552734375,1047.628939963558,1078.7934008715836,0.0,3.7100518941879272,9,7.5,1,,869.4761904761905,397.0,150.0,2951.0,18259.0,838.1000906244802,0.5617328828636189,0.7463024971279257
ID10882,10882,19,1315.6339111328125,432.45030223419036,1077.57807921084,0.0,4.946735858917236,12,7.5,1,,818.8571428571429,428.0,153.0,2598.0,17196.0,799.2422840237049,0.5690138917402313,0.7431145514955713
ID10939,10939,19,842.6405639648438,28.356096976977497,1076.9507564198298,0.0,5.771191835403442,14,7.5,1,,823.2857142857143,507.0,152.0,2541.0,17289.0,834.1568882924329,0.5307789361843416,0.6844378790628883
ID10924,10924,19,1008.7356567382812,232.05100655408515,1078.2066687491501,0.0,5.358963847160339,13,7.5,1,,799.1904761904761,542.0,152.0,2444.0,16783.0,721.8168478947841,0.5333592197528607,0.7702455160165954
ID10909,10909,19,1182.6199951171875,1257.67647587555,1074.92292205716,0.0,3.297823905944824,8,7.5,1,,821.1904761904761,382.0,153.0,2501.0,17245.0,774.2334673112251,0.38746693753582817,0.5923985222410859
ID10895,10895,19,1469.2095947265625,839.7913768518753,1078.4811859266672,0.0,4.12227988243103,10,7.5,1,,854.2380952380952,387.0,177.0,2722.0,17939.0,782.7357092123692,0.5785467584750423,0.7999720203090634
ID10896,10896,21,1829.0518798828125,100.06514027157831,1100.7390345546528,0.0,4.12227988243103,10,7.5,1,,1171.6666666666667,1083.0,166.0,3105.0,24605.0,891.9523716731368,0.5113520320022112,0.8888874151520085
ID10851,10851,21,1790.2474365234375,379.38629750550353,1101.40505989968,0.0,3.7100518941879272,9,7.5,1,,1357.6666666666667,1108.0,184.0,3567.0,28511.0,1159.960444727894,0.5411559615670481,0.8219697363697983
ID10899,10899,22,959.4591064453125,1194.4522693084182,1164.529610451797,0.0,4.12227988243103,10,7.5,1,,851.2857142857143,433.0,162.0,3218.0,17877.0,871.9728862101816,0.5686222894936002,0.7077955991395423
ID10853,10853,22,1671.2467041015625,1217.813772877727,1143.8207121777284,0.0,3.7100518941879272,9,7.5,1,,941.9047619047619,486.0,192.0,3214.0,19780.0,884.9322519132131,0.5843011613936725,0.7851018010246974
ID10935,10935,24,1909.2725830078125,116.49322326631693,909.1219260604112,0.0,5.771191835403442,14,7.5,1,,1419.3809523809523,1198.0,154.0,3879.0,29807.0,1270.1532772146234,0.5823119952754128,0.8225010317206407
ID10920,10920,24,2709.322998046875,328.74630385688295,908.9654523729388,0.0,5.358963847160339,13,7.5,1,,1455.142857142857,727.0,173.0,4095.0,30558.0,1349.4670164814806,0.6589576547231271,0.8566344978286947
ID10892,10892,24,2056.354736328125,972.5303982447824,908.4492054504374,0.0,4.12227988243103,10,7.5,1,,1461.095238095238,946.0,153.0,3894.0,30683.0,1319.20960824131,0.5743449956707181,0.8081047296424179
ID10862,10862,24,2440.635986328125,751.4857916284236,908.2915273403033,0.0,4.534507870674133,11,7.5,1,,1444.7619047619048,1080.0,173.0,3900.0,30340.0,1293.6475526495578,0.6092396024637171,0.8456248179420618
ID10847,10847,24,1996.538818359375,1201.6352922746248,905.8958011647203,0.0,3.7100518941879272,9,7.5,1,,1372.6666666666667,1043.0,182.0,4095.0,28826.0,1226.8733974348509,0.5768176192657728,0.8185635222212391
ID10879,10879,24,2597.905029296875,537.60929694948,908.7172149279277,0.0,4.946735858917236,12,7.5,1,,1430.0,873.0,222.0,4095.0,30030.0,1280.1007382233634,0.6359550561797752,0.8685142357067526
ID10897,10897,25,2918.24560546875,497.75779467892255,1143.1149181201984,0.0,4.12227988243103,10,7.5,1,,1559.952380952381,1001.0,256.0,3814.0,32759.0,1261.281747913228,0.628686843577155,0.9548298988723465
ID10866,10866,25,2763.2705078125,271.9837492475371,1143.3871037706595,0.0,4.534507870674133,11,7.5,1,,1550.4761904761904,956.0,174.0,3869.0,32560.0,1272.089093540528,0.6050675967119776,0.9189420744286473
ID10883,10883,25,2767.63916015625,53.50158031346828,1143.1145042384105,0.0,4.946735858917236,12,7.5,1,,1500.857142857143,1095.0,185.0,4047.0,31518.0,1197.6858221467883,0.6017685622808355,0.9415777200175233
ID10900,10900,26,177.97650146484375,1253.9178250525385,1202.1332439972941,0.0,4.12227988243103,10,7.5,1,,605.7619047619048,208.0,151.0,2870.0,12721.0,868.9142595654594,0.5238380450407284,0.4793064285588646
ID10869,10869,26,581.7290649414062,959.5485141142589,1200.9643740021595,0.0,4.534507870674133,11,7.5,1,,671.8571428571429,173.0,150.0,3718.0,14109.0,1011.9128068027544,0.5842351256895028,0.4897019890986575
ID10886,10886,26,539.8280029296875,666.246653873621,1200.390334678637,0.0,4.946735858917236,12,7.5,1,,622.5238095238095,203.0,153.0,4095.0,13073.0,950.0512417258145,0.5405146636421216,0.4598122910735713
ID10942,10942,26,297.71746826171875,89.0585125841478,1199.4199570203068,0.0,5.771191835403442,14,7.5,1,,612.1904761904761,212.0,152.0,4095.0,12856.0,989.2416094689719,0.5517199758599879,0.4400677540919671
ID10927,10927,26,242.4158477783203,376.5676771661513,1200.389291775819,0.0,5.358963847160339,13,7.5,1,,728.6190476190476,198.0,152.0,3848.0,15301.0,1176.57517720673,0.5964525595044017,0.4627332674848837
ID10912,10912,27,1624.882568359375,649.681453680819,287.85985702106876,0.0,5.358963847160339,13,7.5,1,,1013.9047619047619,562.0,154.0,3363.0,21292.0,1000.3951671595531,0.5955188789703914,0.7565700759711234
ID10928,10928,27,1496.5206298828125,492.00625831571796,287.55594505344357,0.0,5.771191835403442,14,7.5,1,,1014.3333333333334,443.0,176.0,3808.0,21301.0,1032.2160788000413,0.6104028653240973,0.7449413858040026
ID10978,10978,27,1428.1888427734375,44.60241141118408,284.3162689472043,0.0,7.0078758001327515,17,7.5,1,,968.4761904761905,438.0,211.0,3680.0,20338.0,974.8349408514048,0.5840334907267682,0.7325904437535148
ID10887,10887,27,1000.509521484375,1160.157913800874,293.3282199604795,0.0,4.12227988243103,10,7.5,1,,837.4761904761905,404.0,165.0,2915.0,17587.0,885.7198552052234,0.570180235477931,0.686702671168259
ID10855,10855,27,1348.162353515625,984.4786422681764,290.1140489912936,0.0,4.534507870674133,11,7.5,1,,925.5714285714286,512.0,154.0,3243.0,19437.0,941.6785317415159,0.5891586951189599,0.7287898058125156
ID10871,10871,27,1340.814697265625,815.937034255607,289.0004674613405,0.0,4.946735858917236,12,7.5,1,,973.7142857142857,466.0,174.0,3466.0,20448.0,1022.1248525917537,0.6035760498764852,0.7171335264389341
ID10953,10953,27,970.2748413085938,193.539975776713,285.53902644142164,0.0,6.595647811889648,16,7.5,1,,909.7142857142857,497.0,152.0,3316.0,19104.0,993.5960518670121,0.5738029039233858,0.6676326275760301
ID10943,10943,27,1280.2283935546875,339.23448779836775,286.42907940640674,0.0,6.183419823646545,15,7.5,1,,1002.3809523809524,490.0,173.0,3189.0,21050.0,1051.6917550399678,0.5640527914255727,0.6874524705298457
ID10864,10864,28,1354.29638671875,1172.9654604391037,1071.489535902732,0.0,4.534507870674133,11,7.5,1,,969.4761904761905,469.0,152.0,3349.0,20359.0,1081.4410117545765,0.5974734199066263,0.6705779310273206
ID10881,10881,28,2106.61572265625,845.7046992974782,1072.8099358054033,0.0,4.946735858917236,12,7.5,1,,1082.3809523809523,348.0,153.0,3980.0,22730.0,1194.888466602238,0.668608972535489,0.7259394419742254
ID10938,10938,28,1214.6339111328125,214.52721861364168,1070.0068504536646,0.0,5.771191835403442,14,7.5,1,,960.047619047619,483.0,149.0,3502.0,20161.0,1054.5841112111673,0.597970931211794,0.6813225205305903
ID10923,10923,28,1245.716552734375,526.1258916318965,1071.7269012317656,0.0,5.358963847160339,13,7.5,1,,1000.0952380952381,534.0,152.0,3633.0,21002.0,1137.1942624178994,0.6039713603818616,0.6623025559989071
ID10946,10946,29,1206.7564697265625,328.23507554822027,591.3322012159191,0.0,6.183419823646545,15,7.5,1,,800.9047619047619,347.0,167.0,3173.0,16819.0,799.8609819688609,0.5765657039076688,0.7323742903494004
ID10915,10915,29,1067.652587890625,771.0014083072965,592.2901423218842,0.0,5.358963847160339,13,7.5,1,,730.3809523809524,371.0,157.0,2527.0,15338.0,678.3419842668208,0.5202884365204248,0.7369684882574336
ID10931,10931,29,1015.2444458007812,548.5423952897218,591.6599907900029,0.0,5.771191835403442,14,7.5,1,,712.4761904761905,402.0,157.0,2684.0,14962.0,668.5419671978431,0.5209148665819567,0.7300179240702627
ID10857,10857,29,1255.3853759765625,1242.7892242467562,595.066194138639,0.0,4.534507870674133,11,7.5,1,,784.8571428571429,385.0,155.0,2247.0,16482.0,716.0748065470733,0.5444514723452105,0.7727644343828292
ID10873,10873,29,799.9674682617188,1000.2950810602507,593.5964631543407,0.0,4.946735858917236,12,7.5,1,,707.6190476190476,365.0,154.0,2107.0,14860.0,659.0058024168281,0.5036110443570316,0.719283355356691
