LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID2327,2327,61,3785.6103515625,592.1391643550567,541.0798621991844,0.0,0.412227988243103,1,7.5,1,,1527.8095238095239,399.0,151.0,4095.0,32084.0,1693.9118223522623,0.7670684942823901,0.7830494180179516
ID2175,2175,61,3460.7529296875,71.65282426586317,536.9579648344132,0.0,2.061139941215515,5,7.5,1,,1519.904761904762,288.0,161.0,4095.0,31918.0,1643.8923901752787,0.6840272510832502,0.7510991582268586
ID2256,2256,71,1730.54736328125,1213.5541479206258,813.4350261046492,0.0,1.648911952972412,4,7.5,1,,1170.1904761904761,640.0,151.0,4095.0,24574.0,1346.3702543894685,0.6344121779470083,0.6747330262450145
ID2497,2497,71,2331.6669921875,626.382696322619,811.3410032376314,0.0,2.473367929458618,6,7.5,1,,1219.5238095238096,336.0,176.0,4095.0,25610.0,1442.9614207957059,0.7108119843682155,0.7022924783547811
ID2215,2215,71,1241.4432373046875,924.21551178749,812.782119193672,0.0,2.061139941215515,5,7.5,1,,1217.6666666666667,507.0,152.0,4095.0,25571.0,1467.7586768039673,0.6282982974218557,0.6402294844535175
ID2059,2059,71,2358.853271484375,338.28662400294513,814.2433562358301,0.0,2.885595917701721,7,7.5,1,,1193.095238095238,344.0,161.0,4095.0,25055.0,1390.2082183889543,0.6964300827733297,0.7046392224831214
ID2779,2779,71,1671.4071044921875,64.73061519066115,811.3606422101925,0.0,3.297823905944824,8,7.5,1,,1139.1904761904761,304.0,178.0,4095.0,23923.0,1389.4077018300864,0.6833994493750495,0.6657084705750315
ID3104,3104,72,1536.1627197265625,85.31128071947201,69.61352527249008,0.0,4.534507870674133,11,7.5,1,,908.2380952380952,262.0,155.0,2800.0,19073.0,928.3727109712944,0.6215090329436769,0.7499553649198367
ID3031,3031,72,1698.1007080078125,239.90214609988047,69.60119699206723,0.0,4.12227988243103,10,7.5,1,,888.0,258.0,153.0,2633.0,18648.0,891.236668904506,0.6129220589666244,0.757254364289594
ID2056,2056,72,1615.41796875,1005.2751413632263,73.52725653187579,0.0,2.061139941215515,5,7.5,1,,865.6666666666666,294.0,153.0,2751.0,18179.0,919.159960688744,0.6290703796220581,0.7273592762989365
ID2106,2106,72,1429.322021484375,1156.9442709283012,74.26559752067614,0.0,1.648911952972412,4,7.5,1,,860.2380952380952,369.0,153.0,2671.0,18065.0,873.3986435048948,0.6007797875521982,0.7392985846202109
ID2010,2010,72,1638.5557861328125,696.5746510284634,73.55522859099703,0.0,2.885595917701721,7,7.5,1,,945.5714285714286,378.0,161.0,2814.0,19857.0,981.3577620536036,0.6263398753032956,0.7421568939826109
ID2444,2444,72,1273.50732421875,851.783107439707,74.56834385083948,0.0,2.473367929458618,6,7.5,1,,864.4761904761905,279.0,151.0,3132.0,18154.0,932.1192315925908,0.604099935938501,0.6985362232110212
ID2957,2957,72,1136.45068359375,397.58893863081215,71.61499385659268,0.0,3.7100518941879272,9,7.5,1,,785.5714285714286,411.0,152.0,2663.0,16497.0,847.9567542881284,0.5689575234494811,0.6719092655595545
ID2735,2735,72,1301.80078125,544.9384885284632,74.43759974216616,0.0,3.297823905944824,8,7.5,1,,879.5238095238095,313.0,151.0,2908.0,18470.0,885.7388226247972,0.573857100251374,0.724119724683948
ID2500,2500,73,122.27145385742188,624.5540059510828,864.8767985766415,0.0,2.473367929458618,6,7.5,1,,765.6666666666666,200.0,151.0,4095.0,16079.0,1313.3707524280162,0.6212755230652885,0.4467965520967286
ID2068,2068,73,75.70746612548828,331.1154495037655,866.3894491410049,0.0,2.885595917701721,7,7.5,1,,824.9047619047619,204.0,151.0,4095.0,17323.0,1404.8649723287256,0.6324165145179339,0.45495814508442706
ID2268,2268,73,133.63958740234375,1212.7959808879673,867.5245390359573,0.0,1.648911952972412,4,7.5,1,,855.3809523809524,185.0,150.0,4095.0,17963.0,1422.6713420952317,0.6516182420007356,0.47442607507532164
ID2782,2782,73,183.35328674316406,44.24132243352549,866.5608907105193,0.0,3.297823905944824,8,7.5,1,,866.1428571428571,173.0,149.0,4095.0,18189.0,1432.567530195847,0.6681225711043092,0.4843202250134595
ID2223,2223,73,143.02462768554688,917.2762149645702,867.4387343190007,0.0,2.061139941215515,5,7.5,1,,779.7142857142857,189.0,152.0,4095.0,16374.0,1275.7813348241596,0.6189840563589173,0.46733266073097207
ID3090,3090,74,1603.910400390625,383.7740576289809,1103.3294260511082,0.0,4.12227988243103,10,7.5,1,,1440.8095238095239,1077.0,155.0,3462.0,30257.0,1157.7170042392752,0.4279410550161049,0.7459467511775025
ID2515,2515,74,1860.28076171875,1065.2671370265243,1106.4909640901674,0.0,2.473367929458618,6,7.5,1,,1478.904761904762,1325.0,177.0,3705.0,31057.0,1141.2023442300626,0.4065590661284753,0.7491576585984677
ID2101,2101,74,2119.692626953125,885.9000005166348,1103.7438167899295,0.0,2.885595917701721,7,7.5,1,,1537.3809523809523,1742.0,155.0,3435.0,32285.0,1134.9388739571164,0.41690210384836923,0.7971375390447372
ID2870,2870,74,2022.5736083984375,67.09812705462954,1101.437150572419,0.0,4.946735858917236,12,7.5,1,,1444.4761904761904,985.0,152.0,3272.0,30334.0,1174.8423561928478,0.3855807606442809,0.6842964691839141
ID3016,3016,74,1835.68310546875,551.9369474118115,1101.7749558840155,0.0,3.7100518941879272,9,7.5,1,,1509.6666666666667,1709.0,166.0,3437.0,31703.0,1170.707535353443,0.40346294953877143,0.7414218060670849
ID2282,2282,74,1778.503662109375,1248.9702181426599,1104.274278421037,0.0,2.061139941215515,5,7.5,1,,1342.6190476190477,1218.0,156.0,3553.0,28195.0,1114.623904112525,0.371235425000304,0.6522165797754145
ID2796,2796,74,1590.02001953125,726.1398096003184,1099.4661383933976,0.0,3.297823905944824,8,7.5,1,,1097.1904761904761,654.0,155.0,3195.0,23041.0,1023.3535859636991,0.327791504289635,0.5293636509477252
ID3164,3164,74,1795.9403076171875,220.30656447937207,1103.8142578111688,0.0,4.534507870674133,11,7.5,1,,1500.3809523809523,1462.0,153.0,3988.0,31508.0,1231.5735250560754,0.3712246496648968,0.6596284637930678
ID2002,2002,75,79.93314361572266,855.1572634974808,0.0,0.0,2.473367929458618,6,7.5,1,,510.9047619047619,212.0,141.0,2880.0,10729.0,798.687041635327,0.5150477468095247,0.4349251077215462
ID3027,3027,75,176.43487548828125,850.1854189422629,0.0,0.0,4.12227988243103,10,7.5,1,,564.2380952380952,192.0,142.0,3287.0,11849.0,884.7011305950673,0.4029749130466957,0.3663733900316545
ID2005,2005,75,72.68901824951172,855.1572634974808,0.0,0.0,2.885595917701721,7,7.5,1,,529.4761904761905,202.0,148.0,3078.0,11119.0,817.70028855612,0.47859042553191494,0.41917791831423634
ID4608,4608,76,1657.4373779296875,357.76999609757036,218.62624249005708,0.0,14.015751600265503,34,7.5,1,,911.8095238095239,328.0,148.0,2984.0,19148.0,930.2476884705287,0.6482740810880606,0.7710184116848985
ID2818,2818,76,874.1749267578125,394.48816492471065,215.52005640740052,0.0,4.946735858917236,12,7.5,1,,868.8095238095239,626.0,154.0,2598.0,18245.0,903.0902291049117,0.5368092991913747,0.6720838753332049
ID4930,4930,76,1524.798828125,357.4660124500046,218.76499068221872,0.0,15.664663553237915,38,7.5,1,,859.1904761904761,306.0,150.0,2666.0,18043.0,907.5917374595043,0.6459963053344585,0.7430706275406711
ID3333,3333,76,793.0868530273438,375.7161108336251,219.1543573655798,0.0,7.4201037883758545,18,7.5,1,,871.4285714285714,476.0,155.0,2892.0,18300.0,963.1648649856664,0.5776032069311092,0.6625108182975913
ID4359,4359,76,1649.9715576171875,358.29744837430576,218.52646885281072,0.0,12.779067635536194,31,7.5,1,,925.3809523809524,296.0,151.0,3564.0,19433.0,996.1959383670703,0.6554397248458648,0.7355719706355628
ID3720,3720,76,1506.38720703125,362.0594953948216,218.43843354743575,0.0,9.893471717834473,24,7.5,1,,879.4761904761905,272.0,154.0,2697.0,18469.0,876.6630834618062,0.6267588575958425,0.773034121060946
ID4042,4042,76,1554.606689453125,361.5602955486042,218.74736461280858,0.0,11.130155682563782,27,7.5,1,,875.6666666666666,322.0,151.0,2726.0,18389.0,950.2909203677226,0.6410508115343856,0.7199173828959898
ID2892,2892,76,1550.1197509765625,381.7921386206738,218.6102908917846,0.0,6.183419823646545,15,7.5,1,,900.2857142857143,234.0,155.0,3117.0,18906.0,983.6987924592133,0.6390649891088788,0.7136693870800116
ID4688,4688,76,1287.4427490234375,357.7454997728488,218.7035469217827,0.0,14.427979588508606,35,7.5,1,,846.0,291.0,159.0,3030.0,17766.0,862.8961698837236,0.6113189578940208,0.7439233059929704
ID5009,5009,76,1697.75927734375,356.5176242685716,218.71385210972122,0.0,16.076891541481018,39,7.5,1,,904.8095238095239,222.0,152.0,3780.0,19001.0,1015.3734100835819,0.6337216800653453,0.6913243679432168
ID3410,3410,76,1683.672119140625,363.4008769329633,218.47434168559104,0.0,8.656787753105164,21,7.5,1,,920.1904761904761,221.0,153.0,2886.0,19324.0,979.3269943715235,0.6701815038893689,0.7540649800530644
ID2452,2452,76,1584.9139404296875,1236.557500646821,223.74707085431172,0.0,2.473367929458618,6,7.5,1,,875.5714285714286,357.0,152.0,2797.0,18387.0,941.0007742519967,0.633311125916056,0.721572201191586
ID2966,2966,76,771.373779296875,753.7966268044855,221.32548266176144,0.0,3.7100518941879272,9,7.5,1,,892.1904761904761,459.0,154.0,3135.0,18736.0,1027.310645279587,0.5593678800678311,0.6230669722682877
ID3798,3798,76,1367.677978515625,363.1995592125736,218.38319270918552,0.0,8.24455976486206,20,7.5,1,,856.0952380952381,267.0,152.0,2995.0,17978.0,920.5031724422195,0.6176903955819001,0.7102352594714684
ID4118,4118,76,1560.3541259765625,361.8185898857174,218.88962544106718,0.0,11.542383670806885,28,7.5,1,,892.2857142857143,334.0,154.0,3202.0,18738.0,961.3502037684884,0.6142141818769182,0.7063354349163264
ID4444,4444,76,1783.3662109375,358.85931865317053,218.53713028294177,0.0,12.36683964729309,30,7.5,1,,876.2380952380952,299.0,154.0,2457.0,18401.0,831.4426561562682,0.6274709238048909,0.8126437363585015
ID3487,3487,76,1777.9207763671875,367.3707754788958,218.1926616890415,0.0,7.8323317766189575,19,7.5,1,,940.4285714285714,245.0,152.0,3026.0,19749.0,1011.4705913386,0.6617967246221325,0.7405412680307648
ID3040,3040,76,1352.1968994140625,627.579302603835,218.828431915714,0.0,4.12227988243103,10,7.5,1,,914.6666666666666,299.0,151.0,3322.0,19208.0,986.4743449950097,0.6141006922196195,0.7055308622766221
ID4769,4769,76,1443.42041015625,357.78916545093125,218.67059755237102,0.0,14.840207576751709,36,7.5,1,,932.6190476190476,307.0,154.0,3479.0,19585.0,1035.1874939444774,0.6589198174637627,0.715685855898472
ID2019,2019,76,747.6743774414062,1066.2055523901556,221.34731974358283,0.0,2.885595917701721,7,7.5,1,,876.3333333333334,549.0,154.0,2925.0,18403.0,994.8702595481147,0.5565258761960141,0.6298859131535384
ID2595,2595,76,1581.329833984375,384.70654346841076,218.71075355872478,0.0,5.358963847160339,13,7.5,1,,888.8095238095239,319.0,153.0,2768.0,18665.0,916.9517227775746,0.60193966442089,0.7284487987318025
ID4195,4195,76,1573.4603271484375,359.4804966654791,218.4970898268993,0.0,11.954611659049988,29,7.5,1,,891.8095238095239,371.0,153.0,3032.0,18728.0,937.8741183681112,0.6065194081063694,0.7179864964742033
ID3878,3878,76,1521.853759765625,362.66148018436246,218.74946619941113,0.0,10.305699706077576,25,7.5,1,,900.6666666666666,297.0,158.0,2849.0,18914.0,932.3347753534315,0.6479198431714223,0.7596392561562607
ID3112,3112,76,1334.70654296875,517.0922889022561,215.69913819496085,0.0,4.534507870674133,11,7.5,1,,852.1904761904761,337.0,167.0,3777.0,17896.0,992.6026203394599,0.5968056748346513,0.641759241522104
ID2667,2667,76,1645.7005615234375,381.87263038676554,218.7502946799258,0.0,5.771191835403442,14,7.5,1,,928.0,214.0,159.0,3312.0,19488.0,999.8903939932617,0.6605847579485541,0.7384023619056832
ID3564,3564,76,1608.5262451171875,362.2504417112446,218.54732945272718,0.0,9.48124372959137,23,7.5,1,,942.3333333333334,256.0,154.0,3158.0,19789.0,1022.5941195476009,0.6580297857187742,0.7314497278813784
ID4527,4527,76,1567.8643798828125,358.3390072288762,218.508864152108,0.0,13.6035236120224,33,7.5,1,,939.5714285714286,292.0,157.0,3279.0,19731.0,993.0687575102025,0.6530317310713164,0.7475385135651256
ID4850,4850,76,1529.461181640625,357.5333886168089,218.66503883091892,0.0,15.252435564994812,37,7.5,1,,854.3333333333334,283.0,153.0,2946.0,17941.0,878.8489252046301,0.631945786762783,0.7528651886906536
ID3187,3187,76,1418.78369140625,379.7793587408806,218.7836286882684,0.0,6.595647811889648,16,7.5,1,,890.0,438.0,154.0,3242.0,18690.0,981.8910835729184,0.6081569437274135,0.6855575617342565
ID4276,4276,76,1776.03076171875,358.19145220319353,218.49866492740438,0.0,13.191295623779297,32,7.5,1,,915.952380952381,314.0,152.0,2907.0,19235.0,980.4408435081883,0.6508604042397974,0.7366462750101285
ID2744,2744,76,941.9810180664062,907.1781350494721,220.6508491234412,0.0,3.297823905944824,8,7.5,1,,838.2380952380952,495.0,154.0,3042.0,17603.0,846.4399508979892,0.5177780412360022,0.6756730540186808
ID3961,3961,76,1340.1861572265625,361.04143908375585,218.35520261773752,0.0,10.717927694320679,26,7.5,1,,895.8571428571429,343.0,150.0,2904.0,18813.0,938.6668890354175,0.3763134070395874,0.5219027781477148
ID3259,3259,76,1966.86376953125,379.07275163163615,218.75396299371312,0.0,7.0078758001327515,17,7.5,1,,981.5238095238095,374.0,156.0,3200.0,20612.0,1052.63481887346,0.654602193479766,0.7377971338741296
ID3643,3643,76,1667.9525146484375,362.8404867205943,218.58600071353865,0.0,9.069015741348267,22,7.5,1,,925.2857142857143,273.0,154.0,2688.0,19431.0,941.6882256276301,0.6537197204225578,0.7768343007561231
ID3136,3136,77,3034.162353515625,472.305314856261,531.1711354096981,0.0,4.534507870674133,11,7.5,1,,1397.142857142857,280.0,152.0,4095.0,29340.0,1577.8059857192293,0.7453377353439814,0.7562943258462574
ID2691,2691,77,2324.466064453125,69.83523593880771,530.8284950118565,0.0,5.771191835403442,14,7.5,1,,1321.095238095238,443.0,155.0,4095.0,27743.0,1560.8436790646879,0.7082733619143646,0.7018563805790916
ID3061,3061,77,3788.36328125,615.3449410331509,531.9968149308055,0.0,4.12227988243103,10,7.5,1,,1538.7142857142858,455.0,154.0,4095.0,32313.0,1726.265337161618,0.7472271224932578,0.7624014191359072
ID2040,2040,77,3613.405517578125,1054.219374009292,530.8912854299277,0.0,2.885595917701721,7,7.5,1,,1474.857142857143,351.0,154.0,4095.0,30972.0,1651.581250974783,0.7482378341764918,0.7643973222444638
ID2842,2842,77,2626.29248046875,335.87920367673934,531.9695928172916,0.0,4.946735858917236,12,7.5,1,,1425.2380952380952,526.0,153.0,4095.0,29930.0,1569.5877772447739,0.6813898290802353,0.73596818439452
ID2618,2618,77,3172.837158203125,203.77035065246267,530.7041051451166,0.0,5.358963847160339,13,7.5,1,,1392.3809523809523,328.0,154.0,4095.0,29240.0,1618.53873837454,0.7294100251367736,0.7256692605969727
ID2475,2475,77,2730.5205078125,1203.1752289511546,530.1559517717697,0.0,2.473367929458618,6,7.5,1,,1341.7142857142858,423.0,153.0,4095.0,28176.0,1605.7397716584446,0.7263912504020955,0.7031472026163355
ID2987,2987,77,1963.9383544921875,760.0268796491771,531.4057730486054,0.0,3.7100518941879272,9,7.5,1,,1303.952380952381,391.0,154.0,4095.0,27383.0,1507.9358565996922,0.6869633519948866,0.7042660936737831
ID2765,2765,77,2693.20361328125,904.8346434724787,530.1941160971235,0.0,3.297823905944824,8,7.5,1,,1354.952380952381,394.0,154.0,4095.0,28454.0,1592.3116364641212,0.7076156754485987,0.7052340479317246
ID2768,2768,78,152.71873474121094,755.6779065003057,629.0404537371963,0.0,3.297823905944824,8,7.5,1,,381.57142857142856,208.0,153.0,1517.0,8013.0,399.6092555770664,0.34856421584095926,0.49360718563726924
ID3064,3064,78,176.98497009277344,188.8293220100453,627.247722743342,0.0,4.12227988243103,10,7.5,1,,318.42857142857144,175.0,153.0,972.0,6687.0,263.7202251304536,0.28825314260944956,0.5403453600477931
ID2043,2043,78,166.51138305664062,1043.314158961044,628.0777773169657,0.0,2.885595917701721,7,7.5,1,,362.6190476190476,197.0,153.0,1332.0,7615.0,357.9089934872378,0.34844393288768866,0.5236100945070112
ID2990,2990,78,207.73724365234375,467.0287902476317,629.0095581389737,0.0,3.7100518941879272,9,7.5,1,,352.7142857142857,207.0,154.0,1314.0,7407.0,317.934292402871,0.31767845230153435,0.5349263436984717
ID2944,2944,79,1634.2618408203125,7.822680382734042,1123.4162254053201,0.0,6.183419823646545,15,7.5,1,,1248.1904761904761,346.0,157.0,4095.0,26212.0,1366.0009743425376,0.34967303434426644,0.4734710420489957
ID2721,2721,79,1808.808837890625,140.48910107800887,1122.3735869140971,0.0,5.771191835403442,14,7.5,1,,1294.095238095238,530.0,153.0,4095.0,27176.0,1470.7750985368873,0.6655149959780902,0.7031682695615362
ID3092,3092,79,2869.408447265625,726.9135730587891,1123.6388325231117,0.0,4.12227988243103,10,7.5,1,,1355.6666666666667,308.0,152.0,4095.0,28469.0,1503.9288990285856,0.7358220216909158,0.7642284411434747
ID2647,2647,79,2462.1650390625,278.5095220202364,1121.8739095511917,0.0,5.358963847160339,13,7.5,1,,1248.8095238095239,438.0,150.0,4095.0,26225.0,1412.677090457958,0.6811032139680607,0.7163113732796688
ID2872,2872,79,3100.025146484375,422.96420010762495,1122.3779828228298,0.0,4.946735858917236,12,7.5,1,,1363.3333333333333,388.0,153.0,4095.0,28630.0,1555.3724098534517,0.729439125313359,0.7394033813136607
ID3018,3018,79,3105.20166015625,887.941138862242,1123.6295651118019,0.0,3.7100518941879272,9,7.5,1,,1417.4285714285713,506.0,153.0,4095.0,29766.0,1539.3909370731194,0.6916224452826972,0.7529183694490345
ID2108,2108,79,2836.731689453125,1231.9422550972563,1124.4740449611481,0.0,2.885595917701721,7,7.5,1,,1300.047619047619,323.0,153.0,4095.0,27301.0,1538.8028293511315,0.7382667313982825,0.7176342530597434
ID2798,2798,79,2863.37451171875,1057.5793984839347,1124.1732785328484,0.0,3.297823905944824,8,7.5,1,,1395.2380952380952,717.0,152.0,4095.0,29300.0,1551.7545844869253,0.7138762557945689,0.7490292185563813
ID3166,3166,79,2663.47314453125,572.647658751764,1123.4516689941186,0.0,4.534507870674133,11,7.5,1,,1392.904761904762,265.0,152.0,4095.0,29251.0,1555.93547118002,0.7402634103534697,0.7616073588599358
ID2962,2962,80,2919.8623046875,850.5988214715986,123.58138949652187,0.0,3.7100518941879272,9,7.5,1,,1354.3809523809523,366.0,154.0,4095.0,28442.0,1486.824518098571,0.7220094752296911,0.763868285337759
ID2740,2740,80,2123.68798828125,1057.3144534903395,124.02436153685736,0.0,3.297823905944824,8,7.5,1,,1247.6666666666667,386.0,154.0,4095.0,26201.0,1388.524156553761,0.6757780957939256,0.7247074563119771
ID3108,3108,80,2379.02587890625,442.54129038431984,120.88861916310442,0.0,4.534507870674133,11,7.5,1,,1225.7619047619048,403.0,152.0,4025.0,25741.0,1358.7762473918178,0.6908171308460326,0.7371478928496606
ID3036,3036,80,1620.10595703125,649.1242558836517,123.05332097674118,0.0,4.12227988243103,10,7.5,1,,1290.4285714285713,702.0,152.0,4095.0,27099.0,1445.8414011027824,0.6321257566175805,0.6913423753179486
ID2814,2814,80,1861.4971923828125,256.92512580344,119.95954092787913,0.0,4.946735858917236,12,7.5,1,,1166.3333333333333,669.0,151.0,4095.0,24493.0,1305.4099100793335,0.6483057976378747,0.7028261264083959
ID2590,2590,80,2809.321533203125,74.91316048028605,118.80299915344663,0.0,5.358963847160339,13,7.5,1,,1293.7142857142858,274.0,154.0,4095.0,27168.0,1430.4365117983093,0.7386546353404209,0.7684717154052857
ID2015,2015,80,2076.912353515625,1232.7785607739122,122.74311855669905,0.0,2.885595917701721,7,7.5,1,,1233.7619047619048,664.0,153.0,4095.0,25909.0,1409.2142457682546,0.6705783738474435,0.7028570662342527
ID2835,2835,81,1380.39453125,994.3879307792555,448.8521219614698,0.0,4.946735858917236,12,7.5,1,,939.0,250.0,151.0,3716.0,19719.0,1156.8615733958839,0.6729979956094303,0.6530291117688997
ID2611,2611,81,1478.85888671875,840.8597998242695,448.06461909741745,0.0,5.358963847160339,13,7.5,1,,827.5714285714286,265.0,152.0,2884.0,17379.0,902.4807793758586,0.6295931643166074,0.7085627753275023
ID3204,3204,81,1805.70068359375,372.93579717310894,447.37012754966366,0.0,6.595647811889648,16,7.5,1,,917.6190476190476,220.0,156.0,3511.0,19270.0,1052.3115259366152,0.6571354860902094,0.691584085914251
ID3351,3351,81,1382.6484375,75.40417728794982,446.530226838863,0.0,7.4201037883758545,18,7.5,1,,863.4761904761905,259.0,151.0,3625.0,18133.0,1012.5060799347142,0.6294016556402969,0.6588437803517649
ID3129,3129,81,1228.6483154296875,1148.4279953817943,448.6319408406372,0.0,4.534507870674133,11,7.5,1,,873.4761904761905,249.0,156.0,3391.0,18343.0,1050.1841561863148,0.6304707725469718,0.64323185679642
